"","game_date_x","game_pk","velocity","spin_rate","release_extension","api_break_z_with_gravity","pitcher_run_exp","woba","xwoba","launch_speed","hardhit_percent","barrels_per_pa_percent","home_team","away_team","home_runs","away_runs","park_factor"
"5613","2025-04-25",778185,88.9,2183,6.46,2.49461,0.328,0.347,0.308,92.4,42.8571428571428,2.56410256410256,"New York Yankees","Toronto Blue Jays",2,4,101
"5614","2025-04-25",778185,87.6,2004,6.93,2.68769,0.574,0.326,0.366,87.3,40.625,5.4054054054054,"New York Yankees","Toronto Blue Jays",2,4,101
"5615","2025-04-25",778183,89.4,2109,6.29,2.28897,-0.959,0.389,0.313,89.7,46.4285714285714,8.10810810810811,"Washington Nationals","New York Mets",5,4,99
"5616","2025-04-25",778183,87.4,2317,6.88,2.69469,1.578,0.263,0.326,91.9,51.7241379310345,5.71428571428571,"Washington Nationals","New York Mets",5,4,99
"5617","2025-04-25",778172,90.3,2310,6.28,2.08869,3.866,0.162,0.177,86.8,37.5,2.94117647058824,"San Diego Padres","Tampa Bay Rays",0,1,99
"5618","2025-04-25",778172,90.8,2476,6.46,2.52711,2.963,0.195,0.231,88.9,42.8571428571428,3.125,"San Diego Padres","Tampa Bay Rays",0,1,99
"5619","2025-04-25",778184,88.8,2411,6.64,2.435,2.023,0.263,0.309,91.2,50,5.55555555555556,"St. Louis Cardinals","Milwaukee Brewers",3,2,98
"5620","2025-04-25",778184,87.7,2327,6.45,2.31093,0.481,0.305,0.377,92,53.8461538461538,0,"St. Louis Cardinals","Milwaukee Brewers",3,2,98
"5621","2025-04-25",778171,88.7,1981,6.81,2.50465,5.037,0.133,0.247,91.3,38.8888888888889,3.125,"San Francisco Giants","Texas Rangers",0,2,97
"5622","2025-04-25",778171,90.3,2461,6.17,1.95339,2.265,0.217,0.258,88.9,36.3636363636364,12.1212121212121,"San Francisco Giants","Texas Rangers",0,2,97
"5623","2025-04-25",778178,92.1,2363,6.36,1.89655,-0.422,0.337,0.319,91.9,52,2.63157894736842,"Athletics","Chicago White Sox",6,5,100
"5624","2025-04-25",778178,87.4,2346,6.72,2.55212,-0.334,0.344,0.336,89.9,30.7692307692308,2.7027027027027,"Athletics","Chicago White Sox",6,5,100
"5625","2025-04-25",778175,90.1,2335,6.2,2.0854,0.123,0.296,0.353,92.2,44.4444444444444,8.57142857142857,"Seattle Mariners","Miami Marlins",4,8,89
"5626","2025-04-25",778175,85.2,2192,6.29,2.74712,-0.951,0.325,0.336,89.6,37.9310344827586,10.8108108108108,"Seattle Mariners","Miami Marlins",4,8,89
"5627","2025-04-25",778187,86.8,2302,6.58,2.61117,0.716,0.302,0.291,84.8,23.0769230769231,0,"Kansas City Royals","Houston Astros",2,0,106
"5628","2025-04-25",778187,85.8,2559,5.91,2.87736,4.625,0.129,0.301,96.5,63.1578947368421,6.89655172413793,"Kansas City Royals","Houston Astros",2,0,106
"5629","2025-04-26",778154,82.4,2111,5.57,3.0663,-8.326,0.532,0.448,92.2,54.8387096774194,8.88888888888889,"Seattle Mariners","Miami Marlins",14,0,89
"5630","2025-04-26",778154,91.3,2222,5.67,2.26947,3.887,0.15,0.348,91.8,41.6666666666667,6.06060606060606,"Seattle Mariners","Miami Marlins",14,0,89
"5631","2025-04-26",778161,89.8,2380,5.94,2.39006,-1.807,0.402,0.405,86.2,38.7096774193548,7.14285714285714,"Colorado Rockies","Cincinnati Reds",4,6,108
"5632","2025-04-26",778161,93.6,2418,6.6,1.89014,1.24,0.286,0.207,88.7,34.7826086956522,5.4054054054054,"Colorado Rockies","Cincinnati Reds",4,6,108
"5633","2025-04-26",778174,91.2,2221,6.21,1.9618,1.596,0.258,0.283,88,35.7142857142857,0,"Chicago Cubs","Philadelphia Phillies",4,10,87
"5634","2025-04-26",778174,89.9,2374,6.54,2.24671,-2.436,0.376,0.373,90.3,41.3793103448276,9.30232558139535,"Chicago Cubs","Philadelphia Phillies",4,10,87
"5635","2025-04-26",778160,90.2,2465,6.31,1.97028,-1.522,0.328,0.313,89,37.037037037037,4.65116279069767,"San Diego Padres","Tampa Bay Rays",1,4,99
"5636","2025-04-26",778160,91,2417,6.67,1.85925,1.796,0.262,0.346,90.7,39.1304347826087,6.25,"San Diego Padres","Tampa Bay Rays",1,4,99
"5637","2025-04-26",778165,87.8,2050,6.59,2.35816,-3.549,0.371,0.366,90.1,41.9354838709677,9.09090909090909,"Athletics","Chicago White Sox",3,10,100
"5638","2025-04-26",778165,87.8,2123,6.06,2.51469,0.893,0.288,0.293,90.5,38.4615384615385,8.57142857142857,"Athletics","Chicago White Sox",3,10,100
"5639","2025-04-26",778163,88.9,1877,6.71,2.51199,0.341,0.322,0.343,89.4,40,5.12820512820513,"Los Angeles Dodgers","Pittsburgh Pirates",8,4,97
"5640","2025-04-26",778163,88.2,2393,6.46,2.44975,-4.172,0.456,0.416,91.2,44.8275862068966,10,"Los Angeles Dodgers","Pittsburgh Pirates",8,4,97
"5641","2025-04-26",778168,91.2,2012,6.6,2.104,-1.201,0.347,0.277,90.7,55.5555555555556,2.56410256410256,"Detroit Tigers","Baltimore Orioles",4,3,99
"5642","2025-04-26",778168,88.5,2160,6.49,2.38649,-0.838,0.348,0.342,87.6,42.8571428571428,5.26315789473684,"Detroit Tigers","Baltimore Orioles",4,3,99
"5643","2025-04-26",778179,88.9,2073,6.9,2.0506,-0.381,0.329,0.359,94,54.1666666666667,12.5,"Cleveland Guardians","Boston Red Sox",5,4,105
"5644","2025-04-26",778179,89.1,2348,6.07,2.82062,-0.877,0.337,0.308,90.5,33.3333333333333,0,"Cleveland Guardians","Boston Red Sox",5,4,105
"5645","2025-04-26",778162,90.2,2291,6.19,2.23384,-2.434,0.366,0.402,88.9,45.4545454545455,6.81818181818182,"Arizona Diamondbacks","Atlanta Braves",7,8,104
"5646","2025-04-26",778162,89.9,2457,6.25,2.20591,-4.18,0.38,0.396,90,44,10.5263157894737,"Arizona Diamondbacks","Atlanta Braves",7,8,104
"5647","2025-04-26",778180,89.2,2390,6.15,2.50146,-0.932,0.347,0.387,87.1,31.8181818181818,5.4054054054054,"Detroit Tigers","Baltimore Orioles",6,2,99
"5648","2025-04-26",778180,88.6,2169,6.33,2.45571,1.209,0.268,0.359,86.4,26.9230769230769,5.4054054054054,"Detroit Tigers","Baltimore Orioles",6,2,99
"5649","2025-04-26",778164,89.4,2345,6.44,2.52994,-1.74,0.391,0.317,89.9,33.3333333333333,5,"St. Louis Cardinals","Milwaukee Brewers",6,5,98
"5650","2025-04-26",778164,88.1,2583,6.63,2.84436,-0.483,0.351,0.374,91.3,46.6666666666667,7.5,"St. Louis Cardinals","Milwaukee Brewers",6,5,98
"5651","2025-04-26",778166,89.1,2193,6.41,2.28589,-2.188,0.368,0.399,90.2,48.2758620689655,7.31707317073171,"Minnesota Twins","Los Angeles Angels",5,1,103
"5652","2025-04-26",778166,89.4,2372,6.55,2.34766,2.809,0.176,0.231,93,63.1578947368421,3.125,"Minnesota Twins","Los Angeles Angels",5,1,103
"5653","2025-04-26",778169,85.5,2089,6.74,2.49143,-2.345,0.376,0.393,92.7,52.9411764705882,6.97674418604651,"Cleveland Guardians","Boston Red Sox",3,7,105
"5654","2025-04-26",778169,89.2,2323,6.73,2.36865,1.085,0.273,0.27,81.7,19.2307692307692,5.71428571428571,"Cleveland Guardians","Boston Red Sox",3,7,105
"5655","2025-04-26",778173,90.5,2288,6.3,2.40868,3.231,0.218,0.233,89.4,43.4782608695652,0,"Washington Nationals","New York Mets",0,2,99
"5656","2025-04-26",778173,91.2,2299,6.13,2.14775,1.163,0.253,0.241,90.7,50,3.125,"Washington Nationals","New York Mets",0,2,99
"5657","2025-04-26",778159,88,2240,6.52,2.14986,-0.41,0.35,0.377,86.5,32.1428571428571,2.85714285714286,"San Francisco Giants","Texas Rangers",3,2,97
"5658","2025-04-26",778159,87.9,2231,6.07,2.21738,2.577,0.241,0.299,90.6,43.4782608695652,5.88235294117647,"San Francisco Giants","Texas Rangers",3,2,97
"5659","2025-04-26",778167,89.3,2126,6.6,2.10315,3.216,0.214,0.26,88.1,40,2.85714285714286,"Kansas City Royals","Houston Astros",2,0,106
"5660","2025-04-26",778167,88.3,2314,5.84,2.982,2.333,0.201,0.34,87.9,42.8571428571428,7.14285714285714,"Kansas City Royals","Houston Astros",2,0,106
"5661","2025-04-27",778157,82.8,2031,6.48,2.98077,-4.885,0.458,0.442,92.4,45.7142857142857,10.6382978723404,"Cleveland Guardians","Boston Red Sox",3,13,105
"5662","2025-04-27",778157,90.5,2171,6.45,2.41898,0.757,0.32,0.362,90.4,37.5,8.10810810810811,"Cleveland Guardians","Boston Red Sox",3,13,105
"5663","2025-04-27",778156,89.5,2142,6.5,1.96017,-4.864,0.447,0.388,88.9,34.6153846153846,11.3636363636364,"New York Yankees","Toronto Blue Jays",11,2,101
"5664","2025-04-27",778156,89.9,2271,6.5,2.43854,0.474,0.303,0.338,90.6,40.625,10,"New York Yankees","Toronto Blue Jays",11,2,101
"5665","2025-04-27",778136,89.1,2326,6.35,2.46881,-3.926,0.411,0.367,90.3,50,2.5,"Seattle Mariners","Miami Marlins",7,6,89
"5666","2025-04-27",778136,87.8,2450,6.06,2.76159,-2.156,0.369,0.374,89.5,39.2857142857143,7.89473684210526,"Seattle Mariners","Miami Marlins",7,6,89
"5667","2025-04-27",778153,91.6,2179,6.69,2.24377,-3.625,0.367,0.349,90.7,45.8333333333333,5.12820512820513,"Washington Nationals","New York Mets",8,7,99
"5668","2025-04-27",778153,89,2095,6.61,2.05246,-1.606,0.343,0.322,85.9,50,0,"Washington Nationals","New York Mets",8,7,99
"5669","2025-04-27",778147,90.5,2341,6.61,2.10217,-1.327,0.361,0.322,93.2,51.8518518518518,2.4390243902439,"Arizona Diamondbacks","Atlanta Braves",6,4,104
"5670","2025-04-27",778147,88.6,2055,6.8,2.61474,-4.307,0.396,0.283,89.2,42.3076923076923,2.77777777777778,"Arizona Diamondbacks","Atlanta Braves",6,4,104
"5671","2025-04-27",778150,87.9,2067,6.56,2.36917,1.42,0.276,0.323,88.3,33.3333333333333,2.56410256410256,"St. Louis Cardinals","Milwaukee Brewers",1,7,98
"5672","2025-04-27",778150,89.3,2089,6.53,2.37692,-0.59,0.334,0.288,91.3,41.3793103448276,2.5,"St. Louis Cardinals","Milwaukee Brewers",1,7,98
"5673","2025-04-27",778145,89.2,2154,6.91,2.1375,-4.266,0.445,0.413,87.6,38.2352941176471,7.14285714285714,"Los Angeles Dodgers","Pittsburgh Pirates",9,2,97
"5674","2025-04-27",778145,87.8,2633,6.42,2.5424,-1.762,0.317,0.301,85.8,36.3636363636364,8.57142857142857,"Los Angeles Dodgers","Pittsburgh Pirates",9,2,97
"5675","2025-04-27",778152,88.6,2383,6.63,2.4382,-1.854,0.349,0.392,87.6,44.8275862068966,7.69230769230769,"Kansas City Royals","Houston Astros",3,7,106
"5676","2025-04-27",778152,90.9,2116,6.51,2.14638,-0.219,0.333,0.37,87.7,34.6153846153846,2.7027027027027,"Kansas City Royals","Houston Astros",3,7,106
"5677","2025-04-27",778149,90.7,2262,6.3,1.99713,0.674,0.319,0.334,90.7,38.7096774193548,7.31707317073171,"Athletics","Chicago White Sox",3,2,100
"5678","2025-04-27",778149,89.3,2276,6.4,2.33061,1.648,0.264,0.324,90.8,34.7826086956522,2.94117647058824,"Athletics","Chicago White Sox",3,2,100
"5679","2025-04-27",778148,89.5,2219,6.05,2.35926,-2.198,0.381,0.317,89.7,42.4242424242424,0,"Colorado Rockies","Cincinnati Reds",1,8,108
"5680","2025-04-27",778148,89.5,2228,6.22,2.46465,3.795,0.145,0.233,86.1,28.5714285714286,6.06060606060606,"Colorado Rockies","Cincinnati Reds",1,8,108
"5681","2025-04-27",778144,91.6,2176,6.71,2.48687,0.317,0.292,0.262,91,51.8518518518518,2.85714285714286,"Minnesota Twins","Los Angeles Angels",5,0,103
"5682","2025-04-27",778144,89.7,2374,6.51,2.36169,3.773,0.178,0.249,93.3,41.1764705882353,9.375,"Minnesota Twins","Los Angeles Angels",5,0,103
"5683","2025-04-27",778158,87.6,2402,6.71,2.39479,1.823,0.261,0.371,90.1,50,7.89473684210526,"Chicago Cubs","Philadelphia Phillies",1,3,87
"5684","2025-04-27",778158,87.5,2270,6.88,2.64045,5.364,0.125,0.317,90.9,45.8333333333333,9.09090909090909,"Chicago Cubs","Philadelphia Phillies",1,3,87
"5685","2025-04-27",778170,88.5,2475,6.41,2.61604,1.897,0.201,0.268,87,23.5294117647059,3.03030303030303,"New York Yankees","Toronto Blue Jays",5,1,101
"5686","2025-04-27",778170,86.7,2110,6.43,2.79037,-3.534,0.371,0.378,87.1,37.037037037037,8.33333333333333,"New York Yankees","Toronto Blue Jays",5,1,101
"5687","2025-04-27",778151,88.6,2036,6.51,2.5141,0.895,0.318,0.256,87.6,40,0,"San Francisco Giants","Texas Rangers",3,2,97
"5688","2025-04-27",778151,90.8,2222,6.5,2.09051,1.739,0.241,0.353,87,33.3333333333333,3.03030303030303,"San Francisco Giants","Texas Rangers",3,2,97
"5689","2025-04-27",778146,90.5,2384,6.3,1.98745,-0.551,0.34,0.325,83.8,26.6666666666667,5.4054054054054,"San Diego Padres","Tampa Bay Rays",2,4,99
"5690","2025-04-27",778146,89.5,2069,6.31,2.29492,2.574,0.204,0.35,86.7,44,9.375,"San Diego Padres","Tampa Bay Rays",2,4,99
"5691","2025-04-27",778155,88.4,2333,6.17,2.45413,-1.889,0.35,0.407,90.8,38.4615384615385,11.1111111111111,"Detroit Tigers","Baltimore Orioles",7,0,99
"5692","2025-04-27",778155,90.2,2110,6.33,2.24588,3.464,0.2,0.238,88.5,20,0,"Detroit Tigers","Baltimore Orioles",7,0,99
"5693","2025-04-28",778138,80.9,2051,6.51,3.27505,-8.865,0.552,0.435,92.4,53.8461538461538,7.14285714285714,"Washington Nationals","New York Mets",5,19,99
"5694","2025-04-28",778138,91.2,2195,6.16,2.16429,-2.344,0.386,0.392,88.1,27.5862068965517,7.14285714285714,"Washington Nationals","New York Mets",5,19,99
"5695","2025-04-28",778139,84,2226,6.2,3.18414,-4.788,0.45,0.452,91.2,50,13.0434782608696,"Cleveland Guardians","Minnesota Twins",1,11,105
"5696","2025-04-28",778139,86.7,2157,7.12,2.30893,3.254,0.227,0.185,81.1,21.875,0,"Cleveland Guardians","Minnesota Twins",1,11,105
"5697","2025-04-28",778132,90.9,2312,6.26,2.53456,-1.928,0.377,0.384,92.5,60.7142857142857,4.65116279069767,"Los Angeles Dodgers","Miami Marlins",7,6,97
"5698","2025-04-28",778132,90.8,2579,6.43,2.43654,1.512,0.294,0.405,92,45.1612903225806,7.69230769230769,"Los Angeles Dodgers","Miami Marlins",7,6,97
"5699","2025-04-28",778137,88.5,2287,6.18,2.50695,-1.44,0.348,0.243,84.7,21.2121212121212,0,"Colorado Rockies","Atlanta Braves",3,6,108
"5700","2025-04-28",778137,88.8,2329,5.96,2.45971,0.875,0.298,0.33,88.3,40.7407407407407,5.4054054054054,"Colorado Rockies","Atlanta Braves",3,6,108
"5701","2025-04-28",778143,86.5,2199,6.69,2.60037,0.659,0.296,0.293,88.5,25,0,"Texas Rangers","Athletics",1,2,93
"5702","2025-04-28",778143,85.8,2183,6.48,2.63784,3.634,0.203,0.215,85.7,24,2.85714285714286,"Texas Rangers","Athletics",1,2,93
"5703","2025-04-28",778140,88.4,2252,6.21,2.47605,1.638,0.284,0.272,94,54.5454545454545,2.56410256410256,"Baltimore Orioles","New York Yankees",4,3,98
"5704","2025-04-28",778140,86.8,2282,6.52,2.54464,0.249,0.349,0.299,89.1,47.6190476190476,9.09090909090909,"Baltimore Orioles","New York Yankees",4,3,98
"5705","2025-04-28",778142,88,2256,6.64,2.19807,-1.932,0.321,0.299,91.1,50,13.8888888888889,"Houston Astros","Detroit Tigers",8,5,102
"5706","2025-04-28",778142,87.3,2324,6.42,2.75326,-3.415,0.368,0.37,84.7,22.2222222222222,5.88235294117647,"Houston Astros","Detroit Tigers",8,5,102
"5707","2025-04-28",778141,90.9,2343,6.53,2.41958,-0.84,0.365,0.373,87.6,40,3.03030303030303,"Cincinnati Reds","St. Louis Cardinals",3,1,107
"5708","2025-04-28",778141,88.3,2374,5.94,2.37673,2.434,0.232,0.266,86.8,28.5714285714286,6.66666666666667,"Cincinnati Reds","St. Louis Cardinals",3,1,107
"5709","2025-04-29",778133,88.3,2309,6.45,2.62785,-11.854,0.551,0.424,91.7,53.8461538461538,7.40740740740741,"Baltimore Orioles","New York Yankees",3,15,98
"5710","2025-04-29",778133,90.7,2309,5.96,2.11425,3.46,0.191,0.299,90.8,52.6315789473684,3.03030303030303,"Baltimore Orioles","New York Yankees",3,15,98
"5711","2025-04-29",778122,83.9,2141,6.49,2.86295,-6.477,0.492,0.427,88.6,36.6666666666667,4.16666666666667,"Texas Rangers","Athletics",15,2,93
"5712","2025-04-29",778122,90.1,2363,6.89,2.24427,1.526,0.285,0.269,80,31.8181818181818,2.94117647058824,"Texas Rangers","Athletics",15,2,93
"5713","2025-04-29",778125,86.6,2175,6.43,2.67763,-1.552,0.343,0.339,83.5,39.1304347826087,4.76190476190476,"Chicago White Sox","Milwaukee Brewers",2,7,97
"5714","2025-04-29",778125,87.7,2356,6.66,2.42059,1.54,0.257,0.318,90.2,42.8571428571428,8.82352941176471,"Chicago White Sox","Milwaukee Brewers",2,7,97
"5715","2025-04-29",778123,87.9,2171,5.9,2.68285,-8.797,0.535,0.513,89.1,38.8888888888889,10,"Los Angeles Dodgers","Miami Marlins",15,2,97
"5716","2025-04-29",778123,85.7,2188,6.26,3.02107,2.037,0.262,0.265,83.8,17.8571428571429,0,"Los Angeles Dodgers","Miami Marlins",15,2,97
"5717","2025-04-29",778127,86,2115,6.35,2.63368,-4.642,0.491,0.5,92.9,60,13.6363636363636,"Toronto Blue Jays","Boston Red Sox",2,10,103
"5718","2025-04-29",778127,92.5,2427,6.41,1.94103,2.819,0.218,0.361,88,45.4545454545455,6.06060606060606,"Toronto Blue Jays","Boston Red Sox",2,10,103
"5719","2025-04-29",778131,91.9,2447,6.86,2.08121,-1.526,0.368,0.338,93.2,51.8518518518518,4.76190476190476,"Philadelphia Phillies","Washington Nationals",7,6,101
"5720","2025-04-29",778131,90.1,2244,6.66,2.40542,1.303,0.302,0.344,94,52,8.57142857142857,"Philadelphia Phillies","Washington Nationals",7,6,101
"5721","2025-04-29",778124,87.6,2325,6.43,2.62722,0.248,0.335,0.365,92.2,45.4545454545455,10.2564102564103,"Houston Astros","Detroit Tigers",6,4,102
"5722","2025-04-29",778124,90.1,2373,6.01,2.40478,-2.449,0.373,0.317,94.4,54.1666666666667,5.26315789473684,"Houston Astros","Detroit Tigers",6,4,102
"5723","2025-04-29",778130,88.2,2168,6.7,2.31135,1.939,0.242,0.316,92.2,55.1724137931034,0,"New York Mets","Arizona Diamondbacks",8,3,98
"5724","2025-04-29",778130,90.4,2268,6.49,1.7246,-4.494,0.401,0.438,91.3,39.2857142857143,8.57142857142857,"New York Mets","Arizona Diamondbacks",8,3,98
"5725","2025-04-29",778135,88.4,2397,6.45,2.38416,-5.501,0.515,0.47,92.3,51.3513513513513,16.6666666666667,"Pittsburgh Pirates","Chicago Cubs",0,9,104
"5726","2025-04-29",778135,86.9,2222,6.18,2.2239,3.152,0.241,0.341,87.6,37.037037037037,8.33333333333333,"Pittsburgh Pirates","Chicago Cubs",0,9,104
"5727","2025-04-29",778120,90.6,2284,5.8,2.26462,-2.979,0.374,0.287,88.3,35.8974358974359,6.97674418604651,"Colorado Rockies","Atlanta Braves",2,8,108
"5728","2025-04-29",778120,89,1911,6.82,2.12607,2.309,0.24,0.302,90.2,45.8333333333333,6.06060606060606,"Colorado Rockies","Atlanta Braves",2,8,108
"5729","2025-04-29",778126,90.6,2340,6.7,1.87695,2.178,0.253,0.314,92.7,45,14.2857142857143,"San Diego Padres","San Francisco Giants",7,4,99
"5730","2025-04-29",778126,90.1,2203,6.8,2.55101,-2.458,0.345,0.297,88.6,40.7407407407407,2.7027027027027,"San Diego Padres","San Francisco Giants",7,4,99
"5731","2025-04-29",778121,90.5,2288,6.33,2.00379,0.298,0.32,0.306,93,45,5.55555555555556,"Seattle Mariners","Los Angeles Angels",5,3,89
"5732","2025-04-29",778121,91.5,2312,6.24,2.29062,-1.736,0.365,0.395,90.1,30.4347826086957,8.57142857142857,"Seattle Mariners","Los Angeles Angels",5,3,89
"5733","2025-04-29",778128,89.9,2230,6,2.40101,1.759,0.282,0.303,91.6,48.1481481481482,2.7027027027027,"Tampa Bay Rays","Kansas City Royals",1,3,100
"5734","2025-04-29",778128,91.9,2185,6.51,1.98854,1.36,0.266,0.302,91.9,41.3793103448276,0,"Tampa Bay Rays","Kansas City Royals",1,3,100
"5735","2025-04-29",778129,90.7,2379,6.87,2.15937,2.339,0.257,0.315,89.2,36,3.03030303030303,"Cleveland Guardians","Minnesota Twins",2,1,105
"5736","2025-04-29",778129,90.2,2130,6.85,2.20467,1.326,0.306,0.317,92.2,40.9090909090909,9.67741935483871,"Cleveland Guardians","Minnesota Twins",2,1,105
"5737","2025-04-30",778109,88.5,2186,6.1,2.38608,-8.546,0.531,0.456,92.5,51.5151515151515,11.1111111111111,"Los Angeles Dodgers","Miami Marlins",12,7,97
"5738","2025-04-30",778109,88.1,2264,6.1,2.34481,-1.213,0.339,0.298,89.9,39.1304347826087,5.4054054054054,"Los Angeles Dodgers","Miami Marlins",12,7,97
"5739","2025-04-30",778117,90,2381,6.69,2.27494,-1.897,0.363,0.391,86.9,44.4444444444444,7.14285714285714,"New York Mets","Arizona Diamondbacks",3,4,98
"5740","2025-04-30",778117,88.1,2077,6.12,2.24812,1.667,0.26,0.309,87.5,42.3076923076923,8.10810810810811,"New York Mets","Arizona Diamondbacks",3,4,98
"5741","2025-04-30",778114,88.9,2195,6.23,2.37355,-1.7,0.331,0.364,92.1,50,9.75609756097561,"Toronto Blue Jays","Boston Red Sox",7,6,103
"5742","2025-04-30",778114,90.3,2065,7.04,1.78597,-2.912,0.346,0.446,94.3,53.3333333333333,17.5,"Toronto Blue Jays","Boston Red Sox",7,6,103
"5743","2025-04-30",778110,90.8,2250,6.3,2.23933,-2.207,0.363,0.29,85.1,38.4615384615385,6.97674418604651,"Houston Astros","Detroit Tigers",4,7,102
"5744","2025-04-30",778110,88.2,2357,6.53,2.19291,-0.442,0.338,0.312,90.7,50,7.69230769230769,"Houston Astros","Detroit Tigers",4,7,102
"5745","2025-04-30",778115,89.4,2274,6.08,2.1462,-0.037,0.308,0.381,92.4,48,8.10810810810811,"Baltimore Orioles","New York Yankees",5,4,98
"5746","2025-04-30",778115,86.5,1860,6.68,2.85689,-1.66,0.361,0.323,90,50,8.10810810810811,"Baltimore Orioles","New York Yankees",5,4,98
"5747","2025-04-30",778134,87.6,2479,6.78,2.52893,-7.087,0.432,0.526,93.8,50,15,"Cincinnati Reds","St. Louis Cardinals",0,6,107
"5748","2025-04-30",778134,88.1,2232,6.23,2.57899,3.957,0.145,0.279,92.4,45.8333333333333,9.09090909090909,"Cincinnati Reds","St. Louis Cardinals",0,6,107
"5749","2025-04-30",778106,91.3,2111,6.49,1.95382,2.205,0.249,0.315,89.9,44,0,"Texas Rangers","Athletics",1,7,93
"5750","2025-04-30",778106,88.6,2075,6.75,2.62215,0.057,0.352,0.333,92.2,32,5.4054054054054,"Texas Rangers","Athletics",1,7,93
"5751","2025-04-30",778105,90.9,2313,6.18,2.04353,0.462,0.275,0.262,86.8,31.578947368421,5.71428571428571,"San Diego Padres","San Francisco Giants",5,3,99
"5752","2025-04-30",778105,86.9,2306,6.33,3.06497,-1.523,0.377,0.282,88.2,34.6153846153846,5.55555555555556,"San Diego Padres","San Francisco Giants",5,3,99
"5753","2025-04-30",778104,84.1,2135,6.05,2.27658,-1.731,0.354,0.298,79.9,13.7931034482759,5.26315789473684,"Seattle Mariners","Los Angeles Angels",9,3,89
"5754","2025-04-30",778104,88.8,2315,6.15,2.45338,-1.399,0.312,0.319,80.8,21.875,2.56410256410256,"Seattle Mariners","Los Angeles Angels",9,3,89
"5755","2025-04-30",778119,90.2,2314,6.41,2.38182,3.56,0.194,0.205,84.9,26.0869565217391,2.94117647058824,"Cincinnati Reds","St. Louis Cardinals",1,9,107
"5756","2025-04-30",778119,89.4,2259,6.48,2.31378,-0.279,0.306,0.349,89.5,44.8275862068966,7.89473684210526,"Cincinnati Reds","St. Louis Cardinals",1,9,107
"5757","2025-04-30",778116,90.9,2195,6.88,2.17367,2.987,0.233,0.246,90.1,26.3157894736842,5.88235294117647,"Cleveland Guardians","Minnesota Twins",4,2,105
"5758","2025-04-30",778116,89.8,2198,6.76,2.26031,2.564,0.236,0.276,84.9,26.3157894736842,10,"Cleveland Guardians","Minnesota Twins",4,2,105
"5759","2025-04-30",778112,86.8,2364,6.27,2.60108,-1.02,0.351,0.257,88.2,33.3333333333333,2.85714285714286,"Pittsburgh Pirates","Chicago Cubs",4,3,104
"5760","2025-04-30",778112,88.8,2281,6.37,2.50252,2.759,0.252,0.286,87.6,44.4444444444444,2.77777777777778,"Pittsburgh Pirates","Chicago Cubs",4,3,104
"5761","2025-04-30",778111,89,2266,6.47,2.13457,0.133,0.33,0.341,93.7,52.1739130434783,0,"Chicago White Sox","Milwaukee Brewers",4,6,97
"5762","2025-04-30",778111,89.9,2184,6.61,2.22899,-0.174,0.296,0.337,85.2,37.5,2.56410256410256,"Chicago White Sox","Milwaukee Brewers",4,6,97
"5763","2025-04-30",778118,90.4,2181,6.65,2.41231,2.708,0.224,0.256,89.9,44.4444444444444,0,"Philadelphia Phillies","Washington Nationals",7,2,101
"5764","2025-04-30",778118,85.8,2311,6.96,2.64229,-2.094,0.403,0.416,90.8,43.75,10.8108108108108,"Philadelphia Phillies","Washington Nationals",7,2,101
"5765","2025-04-30",778113,90.7,2434,6.48,2.18977,1.184,0.31,0.347,90.6,39.2857142857143,2.77777777777778,"Tampa Bay Rays","Kansas City Royals",0,3,100
"5766","2025-04-30",778113,88.7,2215,6.21,2.35922,2.186,0.215,0.343,89.5,42.3076923076923,2.77777777777778,"Tampa Bay Rays","Kansas City Royals",0,3,100
"5767","2025-04-30",778102,90.7,2406,6.13,2.43023,4.576,0.144,0.254,87.6,40.9090909090909,6.06060606060606,"Colorado Rockies","Atlanta Braves",2,1,108
"5768","2025-04-30",778102,84.6,2260,6.3,3.18088,2.371,0.228,0.262,87.3,31.25,10.7142857142857,"Colorado Rockies","Atlanta Braves",2,1,108
"5769","2025-05-01",778108,86.6,2071,6.81,2.41078,0.552,0.336,0.305,92.9,40.5405405405405,4.54545454545455,"Cleveland Guardians","Minnesota Twins",4,3,105
"5770","2025-05-01",778108,89.9,2283,6.5,2.3648,0.335,0.281,0.305,84.5,33.3333333333333,5.26315789473684,"Cleveland Guardians","Minnesota Twins",4,3,105
"5771","2025-05-01",778101,89.8,2204,6.44,2.29489,-4.258,0.435,0.431,93,50,11.3636363636364,"Los Angeles Angels","Detroit Tigers",4,10,101
"5772","2025-05-01",778101,90.2,1926,6.84,2.17248,-0.02,0.322,0.36,91.8,51.8518518518518,11.4285714285714,"Los Angeles Angels","Detroit Tigers",4,10,101
"5773","2025-05-01",778103,90.3,2172,6.25,2.21017,-1.091,0.356,0.364,87.1,50,12.1951219512195,"New York Mets","Arizona Diamondbacks",2,4,98
"5774","2025-05-01",778103,88.9,2322,6.54,2.37338,1.071,0.277,0.308,91.4,47.3684210526316,5.55555555555556,"New York Mets","Arizona Diamondbacks",2,4,98
"5775","2025-05-01",778097,91.9,2392,6.55,2.07912,-4.651,0.422,0.374,88.1,37.8378378378378,6.25,"Tampa Bay Rays","Kansas City Royals",2,8,100
